Latitude,Longitude,District,Block,Village,RL_mm,WL_Jun20,Groundwater,Rainfall
28.982791,75.556538,Hisar,Hisar-II,Gawar,219.27,16.95,1,1
29.028,75.561,Hisar,Hisar-II,Gorchhi,215.28,13.9,1,0
29.12,75.61,Hisar,Hisar-II,Hindwan,208.88,5.6,1,0
29.173482,75.720091,Hisar,Hisar-II,Hisar K/O/W,213.1,4.45,2,0
29.149319,75.72263,Hisar,Hisar-II,Hisar P.T,213,4.45,2,0
29.211,75.57,Hisar,Hisar-II,Jakhod Khera,209.47,8.8,1,0
29.046396,75.654597,Hisar,Hisar-II,Kalwas,212.04,7.89,1,0
29.138633,75.521218,Hisar,Hisar-II,Kharia,214.07,12.35,1,0
29.136764,75.558868,Hisar,Hisar-II,Kirtan,209.43,11.3,1,0
29.153649,75.647131,Hisar,Hisar-II,Ludas,211.08,5.5,1,0
29.22825,75.588915,Hisar,Hisar-II,Mallapur,209.06,9.5,1,0
29.178681,75.596447,Hisar,Hisar-II,Matter Shyam,199.24,8.25,1,0
29.214379,75.611048,Hisar,Hisar-II,Neoli Khurd,212.35,8.4,1,0
29.188955,75.625984,Hisar,Hisar-II,Neolikalan,212.83,6.5,1,0
29.0416,75.605665,Hisar,Hisar-II,Panihari check,213.55,8.55,1,0
29.078361,75.579557,Hisar,Hisar-II,Ralwas Kalan,212.01,10.9,1,0
29.106465,75.585606,Hisar,Hisar-II,Ralwas Khurd,203.61,10.7,1,0
29.362,76.018,Hisar,Hisar-II,Sarsana,208.1,13.35,1,0
29.158137,75.614326,Hisar,Hisar-II,Shahpur,212,5.34,1,0
29.102211,75.521429,Hisar,Hisar-II,Sundawas,205.1,10.95,1,0
29.095247,75.648998,Hisar,Hisar-II,Tokas Patan,212.1,3.5,2,0
29.262069,76.129416,Hisar,Narnaund,Budana,271.31,14.05,1,2
29.285916,76.089775,Hisar,Narnaund,Gamra,218.33,11.72,1,1
29.230699,76.220103,Hisar,Narnaund,Kagsar,218.87,16,1,1
29.378801,76.111531,Hisar,Narnaund,Kapro,222.04,13.2,1,1
29.3225,76.084464,Hisar,Narnaund,Kheri Jalab,219.9,10,1,1
29.338882,76.134262,Hisar,Narnaund,Kinnar,222.75,10.2,1,1
29.389192,76.171289,Hisar,Narnaund,Koth Kalan,220.19,13.3,1,1
29.254325,76.050387,Hisar,Narnaund,Lohari Ragho,217.4,11.24,1,1
29.188471,76.111637,Hisar,Narnaund,MajraKOW,217.45,8.15,1,1
29.275521,76.163345,Hisar,Narnaund,Milak Pur,222.3,15.5,1,1
29.314,76.176,Hisar,Narnaund,Mirchpur,224.5,14.8,1,1
29.225859,76.072118,Hisar,Narnaund,Moth Rangran,218.4,7.52,1,1
29.255119,76.190757,Hisar,Narnaund,Rajthal,220.66,15.12,1,1
29.210131,76.17882,Hisar,Narnaund,Sulchani,216.55,12.28,1,1
29.166769,76.169017,Hisar,Narnaund,Petwar,217.2,5.3,1,1
29.287773,76.103791,Hisar,Narnaund,Rakhi Sahapur,217.3,8.2,1,1
29.217027,76.141141,Hisar,Narnaund,Narnaund,218.46,17.2,1,1
29.366,76.126,Hisar,Narnaund,Gandas,223,15,1,1
29.297577,76.08145,Hisar,Narnaund,Habatpur,218.75,12.35,1,1
29.277343,76.15526,Hisar,Narnaund,Kheri Roj,216.2,10.43,1,1
29.194184,76.082864,Hisar,Narnaund,Madha,214.25,13.1,1,0
29.170102,76.076419,Hisar,Narnaund,Pali,220,12.58,1,1
29.218004,76.061588,Hisar,Narnaund,Dhani kumharia,218,10.9,1,1
29.184609,76.072043,Hisar,Narnaund,Raj pura,219.75,14.1,1,1
29.535114,75.927761,Hisar,Uklana,Bithmara,221.87,10.04,1,1
29.491714,75.882678,Hisar,Uklana,Budha Khera,217.4,9.14,1,1
29.44,75.86,Hisar,Uklana,Dolatpur,217.17,4.77,2,1
29.427137,75.836272,Hisar,Uklana,Faridpur,211.05,8.23,1,0
29.546405,75.884021,Hisar,Uklana,Hansa wala,214.62,13.4,1,0
29.458632,75.814855,Hisar,Uklana,Kinala,212.15,5.98,1,0
29.479989,75.981474,Hisar,Uklana,Litani,222.9,5.4,1,1
29.437043,75.741321,Hisar,Uklana,Nehala,210.36,6.96,1,0
29.489235,75.906704,Hisar,Uklana,Parbhuwala,216.1,8.71,1,1
29.412771,75.789691,Hisar,Uklana,Pabra,208.92,8.23,1,0
29.495193,75.833767,Hisar,Uklana,Sahu,212.3,4.88,2,0
29.467932,75.928206,Hisar,Uklana,Kallar Bhaini,222.5,9.76,1,1
29.515026,75.875756,Hisar,Uklana,Uklana PT,223,16.16,1,1
28.57221,76.813806,Jhajjar,Badli,BADLI,214.82,5.75,1,0
28.519169,76.866986,Jhajjar,Badli,BADSA,212.56,4,2,0
28.639387,76.822688,Jhajjar,Badli,BUPANIA,213.61,3.42,2,0
28.61767,76.787717,Jhajjar,Badli,GOELA KALAN,216.53,3.26,2,1
28.506719,76.820132,Jhajjar,Badli,ISHMAILPUR,211.62,5.77,1,0
28.574898,76.744571,Jhajjar,Badli,JAHANGIR PUR,214.41,9.15,1,0
28.637461,76.786313,Jhajjar,Badli,KHERKA GUJJAR,211.62,2.65,2,0
28.552628,76.781711,Jhajjar,Badli,LADPUR,213.8,7.33,1,0
28.595398,76.83484,Jhajjar,Badli,MAJRI,216.57,3.78,2,1
28.4839,76.783858,Jhajjar,Badli,YAQUAB PUR,214.89,5.86,1,0
28.540608,76.858361,Jhajjar,Badli,LOHAT,213.77,3.02,2,0
28.535329,76.752414,Jhajjar,Badli,MUNIM PUR,214.29,5.1,1,0
28.546505,76.83117,Jhajjar,Badli,LAGARPUR,214.25,2.55,2,0
28.755442,76.932018,Jhajjar,Bahadurgarh,KANODA,214.95,5.39,1,0
28.783992,76.935236,Jhajjar,Bahadurgarh,LADRAWAN,216.76,2.89,2,1
28.757758,76.75605,Jhajjar,Bahadurgarh,ASANDHA,217.94,3.52,2,1
28.69,76.71,Jhajjar,Bahadurgarh,CHHARA,214.85,5.2,1,0
28.680495,76.737714,Jhajjar,Bahadurgarh,REWARI KHERA,215.44,5.31,1,0
28.743623,76.811108,Jhajjar,Bahadurgarh,ROHAD,217.41,2.95,2,1
28.713913,76.773748,Jhajjar,Bahadurgarh,KHARHAR,214.54,3.28,2,0
28.707964,76.816517,Jhajjar,Bahadurgarh,MANDOTHI,216.84,1.95,2,1
28.726696,76.870212,Jhajjar,Bahadurgarh,JAKHODA,216.23,3.01,2,1
28.702104,76.949807,Jhajjar,Bahadurgarh,PARNALA,211.73,13.24,1,0
28.733296,76.902222,Jhajjar,Bahadurgarh,B.GARH kow,214,10.44,1,0
28.646807,76.790039,Jhajjar,Bahadurgarh,DULHERA,214.25,3.87,2,0
28.666209,76.828179,Jhajjar,Bahadurgarh,DABAUDHA KHURD,213.43,1.03,2,0
28.665365,76.872632,Jhajjar,Bahadurgarh,LOWA KHURD(N.MAJRA),213.24,3.14,2,0
28.733034,76.90048,Jhajjar,Bahadurgarh,BRAHI,214.75,2.84,2,0
28.636576,76.909626,Jhajjar,Bahadurgarh,SIDIPUR LOWA,214,3.05,2,0
28.776046,76.911136,Jhajjar,Bahadurgarh,KULASI,214.19,2.75,2,0
28.75113,76.750654,Jhajjar,Bahadurgarh,ASAUDA SIWAN,215.92,2.04,2,1
28.727591,76.946814,Jhajjar,Bahadurgarh,BAMNOLI,213.21,6.51,1,0
28.64595,76.878763,Jhajjar,Bahadurgarh,SOLDHA,214.25,5.11,1,0
28.812818,76.873859,Jhajjar,Bahadurgarh,NILOTHI,216.48,2.47,2,1
28.692465,76.784696,Jhajjar,Bahadurgarh,MATTAN,214.05,1.35,2,0
28.772165,76.817928,Jhajjar,Bahadurgarh,DHAKHORA,214.78,2.58,2,0
28.787223,76.864838,Jhajjar,Bahadurgarh,JASAUR KHERI,216.72,2.35,2,1
28.737879,76.739688,Jhajjar,Bahadurgarh,BHAPRODA,216.34,4.35,2,1
28.690191,76.854661,Jhajjar,Bahadurgarh,TANDA HERI,214,3.34,2,0
28.765361,76.626557,Jhajjar,Beri,DIGHAL,217.38,2.09,2,1
28.755073,76.620494,Jhajjar,Beri,DHANDLAN,218.06,1.14,2,1
28.785036,76.68176,Jhajjar,Beri,DIWANA,215.77,1.47,2,1
28.755635,76.678433,Jhajjar,Beri,BAHRANA,217.84,2.24,2,1
28.702929,76.43901,Jhajjar,Beri,SIWANA,216.53,1.62,2,1
28.722307,76.476963,Jhajjar,Beri,CHIMNI,214.98,4.12,2,0
28.668015,76.457706,Jhajjar,Beri,MAJRA D.DHAN,215.47,1.94,2,0
28.68,76.48,Jhajjar,Beri,DUBALDHAN,214.4,2.53,2,0
28.7106,76.529007,Jhajjar,Beri,BAKRA,217.2,2.45,2,1
28.726062,76.559373,Jhajjar,Beri,BISHAN,218.5,2.8,2,1
28.674432,76.545164,Jhajjar,Beri,MANGAWAS,216.27,2.4,2,1
28.696629,76.575628,Jhajjar,Beri,BERI KOW,216.35,2.05,2,1
28.744792,76.627745,Jhajjar,Beri,LAKRIA/SERIA,217.37,3.3,2,1
28.71354,76.640395,Jhajjar,Beri,MADANA KALAN,214.75,1.56,2,0
28.621717,76.499744,Jhajjar,Beri,ACHHEJ,215.23,2.13,2,0
28.650217,76.535794,Jhajjar,Beri,PALRA,215.11,0.43,2,0
28.639545,76.557848,Jhajjar,Beri,JAHAJGARH,212.4,1.05,2,0
28.639152,76.477561,Jhajjar,Beri,MALIKPUR,218.29,1.58,2,1
28.700091,76.579479,Jhajjar,Beri,BERI P/T,216.35,2.14,2,1
28.629373,76.470605,Jhajjar,Beri,SAFIPUR,216.48,2.05,2,1
28.820815,76.64792,Jhajjar,Beri,BHAMBHEWA,216.6,2.11,2,1
28.731139,76.510994,Jhajjar,Beri,DEHRANA,217.3,2.13,2,1
28.728976,76.671193,Jhajjar,Beri,CHHOCHHI,216,3.41,2,1
28.696982,76.635694,Jhajjar,Beri,CHAMANPURA,217.48,2.6,2,1
28.682939,76.622056,Jhajjar,Jhajjar,DUJANA,218,2.84,2,1
28.68772,76.664251,Jhajjar,Jhajjar,MEHRANA,215.46,4.04,2,0
28.6541,76.693824,Jhajjar,Jhajjar,GURAWAR,216.84,4.87,2,1
28.63077,76.671958,Jhajjar,Jhajjar,RAM PURA,216.7,3.78,2,1
28.617414,76.625634,Jhajjar,Jhajjar,KHERI KUMAR,215,1.72,2,0
28.585609,76.68013,Jhajjar,Jhajjar,JHAJJAR KOW,214.85,2.13,2,0
28.66,76.72,Jhajjar,Jhajjar,KHERI ASRA,215.79,4.5,2,1
28.622251,76.739667,Jhajjar,Jhajjar,KABLANA,215.6,4.57,2,1
28.571006,76.638449,Jhajjar,Jhajjar,BABRA,213.2,3.8,2,0
28.541817,76.612189,Jhajjar,Jhajjar,HASAN PUR,205.99,5.9,1,0
28.54293,76.631725,Jhajjar,Jhajjar,SOLDHA,214.01,3.04,2,0
28.568299,76.671176,Jhajjar,Jhajjar,SILANI,215.07,1.45,2,0
28.508789,76.74864,Jhajjar,Jhajjar,DARDI TOE,213.78,11.12,1,0
28.471665,76.658836,Jhajjar,Jhajjar,MACHHROULI P/T,210.65,9.37,1,0
28.424358,76.658332,Jhajjar,Jhajjar,KULANA,210.88,3.75,2,0
28.40605,76.673502,Jhajjar,Jhajjar,PATOUDA,211.22,12.38,1,0
28.519306,76.717228,Jhajjar,Jhajjar,ORANG PUR/Jajpur,216.64,6.23,1,1
28.608641,76.616335,Jhajjar,Jhajjar,TALAO,215,3.83,2,0
28.566754,76.621962,Jhajjar,Jhajjar,DAWLA,215,3.92,2,0
28.615638,76.694261,Jhajjar,Jhajjar,KAMAL GARH,214,5.65,1,0
28.657634,76.610753,Jhajjar,Jhajjar,DHOUR,214.75,3.43,2,0
28.570087,76.672226,Jhajjar,Jhajjar,SILANA P/T,222.25,1.45,2,1
28.399252,76.677086,Jhajjar,Jhajjar,KHERI PATOUDA,211.1,21.35,0,0
28.585609,76.68013,Jhajjar,Machharuli,KIRLODH P/T,212.2,9.44,1,0
28.460227,76.678984,Jhajjar,Machharuli,KAHRI,215.73,16,1,1
28.504111,76.685633,Jhajjar,Machharuli,PATASNI,211.52,13.5,1,0
28.573314,76.46813,Jhajjar,Matanhail,MATAN HAIL KOW,214.63,2.26,2,0
28.575408,76.471902,Jhajjar,Matanhail,MATTANHAIL P/T,214.49,2.26,2,0
28.595481,76.510576,Jhajjar,Matanhail,CHHUCHHAKWAS,231.92,4.32,2,1
28.589664,76.540003,Jhajjar,Matanhail,MAROT,216.36,3.83,2,1
28.584203,76.379067,Jhajjar,Matanhail,BIROHAR,216.07,4.25,2,1
28.576488,76.35276,Jhajjar,Matanhail,KHACHRAULI,219.97,1.45,2,1
28.55,76.35,Jhajjar,Matanhail,SALENGA,227.17,21.64,0,1
28.52839,76.394904,Jhajjar,Matanhail,SASRAULI,226.52,19.85,1,1
28.510822,76.417179,Jhajjar,Matanhail,SUNDRETI,228.4,9.23,1,1
28.467715,76.350914,Jhajjar,Matanhail,KHANPUR KHURD,224,7.14,1,1
28.453677,76.32423,Jhajjar,Matanhail,BAHU JHOLRI,225.82,14.02,1,1
28.477783,76.390659,Jhajjar,Matanhail,MOHANBARI,222.47,2.97,2,1
28.498667,76.387172,Jhajjar,Matanhail,JHARLI,229.02,11,1,1
28.538875,76.421973,Jhajjar,Matanhail,NOGAON,221.69,11.48,1,1
28.544562,76.474368,Jhajjar,Matanhail,MUNDSA,214.53,1.38,2,0
28.487643,76.472912,Jhajjar,Matanhail,LADAIN,219.4,1.82,2,1
28.574526,76.572532,Jhajjar,Matanhail,KARODHA,216.5,13.7,1,1
28.552355,76.553782,Jhajjar,Matanhail,BHINDAWAS,214.37,3.9,2,0
29.756417,76.388782,Jhajjar,Matanhail,CHADWANA,217.19,2.578,2,1
28.453463,76.380694,Jhajjar,Matanhail,GORIA,229.01,1.98,2,1
28.603352,76.568962,Jhajjar,Matanhail,GAWALISON,219,1.71,2,1
28.545724,76.51738,Jhajjar,Matanhail,KHETAWAS,216,5.27,1,1
28.480078,76.299688,Jhajjar,Matanhail,KHORDA,228.25,13.69,1,1
28.513845,76.474942,Jhajjar,Matanhail,AKERI,219.5,1.48,2,1
28.480471,76.418812,Jhajjar,Matanhail,JHANSWA,224.5,2.93,2,1
28.597469,76.354892,Jhajjar,Matanhail,KALIAWAS,215.25,2.33,2,0
28.559968,76.444129,Jhajjar,Matanhail,RURIAWAS,219.25,4.27,2,1
28.510163,76.507878,Jhajjar,Sahlawas,MUNDAHERA,216.31,0.44,2,1
28.451409,76.471043,Jhajjar,Sahlawas,SAHLAWAS KOW,226.45,3.62,2,1
28.146953,76.668423,Jhajjar,Sahlawas,SAHLAWAS P/T,225.54,3.62,2,1
28.526328,76.584498,Jhajjar,Sahlawas,FATEHPURI,215.17,3.57,2,0
28.501655,76.587875,Jhajjar,Sahlawas,KASNI,219.91,3.38,2,1
28.46529,76.567501,Jhajjar,Sahlawas,SUBANA,207.83,1.75,2,0
28.463028,76.525219,Jhajjar,Sahlawas,BITHLA,220.5,2.15,2,1
28.445733,76.540697,Jhajjar,Sahlawas,JATWARA,220.89,2.33,2,1
28.460093,76.59702,Jhajjar,Sahlawas,SAROLA,222,1.17,2,1
28.443441,76.601268,Jhajjar,Sahlawas,CHHAPAR,208.21,1.38,2,0
28.410106,76.539411,Jhajjar,Sahlawas,TUMBA HERI,224.27,12.52,1,1
28.417197,76.648421,Jhajjar,Sahlawas,NEWLA,224.16,0.75,2,1
28.403781,76.545431,Jhajjar,Sahlawas,MUBARIK PUR,225.18,14.1,1,1
28.469108,76.487015,Jhajjar,Sahlawas,BHURAWAS,225.45,1.58,2,1
28.464506,76.461955,Jhajjar,Sahlawas,DHANIRWAS,221.75,1.11,2,1
29.530768,76.474965,Jind,Alewa,Durana,232.8,28.05,0,1
29.433143,76.440747,Jind,Alewa,Gohiyan,227.66,28.6,0,1
29.45,76.4,Jind,Alewa,Hasanpur,227.79,39.34,0,1
29.45,76.46,Jind,Alewa,Khanda,227.78,29.45,0,1
29.431084,76.370754,Jind,Alewa,Nagura,227.2,42.1,0,1
29.480383,76.442318,Jind,Alewa,Alewa KOW,234.05,42.8,0,2
29.474139,76.447416,Jind,Alewa,Alewa PT,229.94,37.2,0,1
29.49619,76.354492,Jind,Alewa,Dehola,227.15,29.01,0,1
29.50384,76.453942,Jind,Alewa,Katwal,230.94,29.54,0,1
29.511642,76.402002,Jind,Alewa,Pegan,224.82,26.05,0,1
29.569178,76.332495,Jind,Alewa,Sandil,226.27,17.4,1,1
29.536239,76.345773,Jind,Alewa,Thuwa,226.28,22.07,0,1
29.489456,76.301513,Jind,Alewa,Kuchrana Kalan,225.74,24.3,0,1
29.492219,76.393062,Jind,Alewa,Shamdo,226.93,39.11,0,1
29.310306,76.420324,Jind,Jind,Brah Kalan,226.7,7.97,1,1
29.250628,76.278698,Jind,Jind,Bibipur,225.1,18.4,1,1
29.222489,76.249756,Jind,Jind,Igra,225.55,14.95,1,1
29.303399,76.431752,Jind,Jind,Kharak Ramji,227.88,7.6,1,1
29.381122,76.339914,Jind,Jind,Kandela,225.17,33.7,0,1
29.309232,76.363053,Jind,Jind,Pindara,226.93,22.6,0,1
29.386111,76.310236,Jind,Jind,Roopgarh,225.63,23.3,0,1
29.293736,76.225493,Jind,Jind,Rajpura,226.12,23.1,0,1
29.295901,76.2704,Jind,Jind,Ikkas,225.75,25.7,0,1
29.342419,76.273196,Jind,Jind,Julani,223.62,22.9,0,1
29.358692,76.434993,Jind,Jind,Lochab,227.46,18.65,1,1
29.369316,76.418195,Jind,Jind,Khunga,227.2,21.92,0,1
29.256348,76.231988,Jind,Jind,Pokeri Kheri,226.12,24.7,0,1
29.270293,76.281931,Jind,Jind,Ramgarh,223.03,27,0,1
29.336228,76.241662,Jind,Jind,Sangatpura,223.52,16,1,1
29.312623,76.301327,Jind,Jind,Jind CGWB,239.8,24.5,0,2
29.313077,76.299665,Jind,Jind,Jind,226,24.5,0,1
29.27,76.32,Jind,Jind,Gharonda,224.98,21.15,0,1
29.3,76.4,Jind,Jind,Brah Khurd,225.79,11.6,1,1
29.385431,76.384094,Jind,Jind,Dalamwala,227.05,30.8,0,1
29.345678,76.402185,Jind,Jind,Manoharpur,224.39,29.2,0,1
29.353786,76.36255,Jind,Jind,Khokhri,224.78,28.9,0,1
29.260242,76.414295,Jind,Jind,Nidani,226.93,6.8,1,1
29.219069,76.478142,Jind,Jind,Bhairokhera,228.4,2.5,2,1
29.256819,76.476163,Jind,Jind,Lalitkhera,233.51,4.2,2,2
29.254419,76.354876,Jind,Julana,Anoopgarh,223.2,15.7,1,1
29.088797,76.376384,Jind,Julana,Deorar,223.65,5.15,1,1
29.187452,76.377732,Jind,Julana,Gatoli,226.37,1.9,2,1
29.167261,76.343367,Jind,Julana,Garhwali Khera,227.6,0.23,2,1
29.096445,76.451714,Jind,Julana,Hathwala,225.22,2.5,2,1
29.244627,76.341799,Jind,Julana,Kinana,223.94,10.5,1,1
29.183048,76.468896,Jind,Julana,Sirsa Kheri,228.29,0.8,2,1
29.253506,76.37658,Jind,Julana,Shamlo Khurd,231.65,10.08,1,1
29.225485,76.446927,Jind,Julana,Dhigana,229.37,0.6,2,1
29.153287,76.409178,Jind,Julana,Karsola,223.71,3.4,2,1
29.149526,76.467847,Jind,Julana,Lajwana Kalan,219.81,2.7,2,1
29.096169,76.336647,Jind,Julana,Malvi,224.4,3.8,2,1
29.07587,76.445865,Jind,Julana,Pouli,226.15,2.5,2,1
29.140913,76.366475,Jind,Julana,Rajgarh,226.66,4.8,2,1
29.129402,76.400125,Jind,Julana,Julana KOW,224.25,5.92,1,1
29.12618,76.402474,Jind,Julana,Julana PT,222.25,3.6,2,1
29.223003,76.398546,Jind,Julana,Shamlo Kalan,227.47,3.5,2,1
29.215359,76.324181,Jind,Julana,Brar Khera,223.58,3.95,2,1
29.204344,76.314825,Jind,Julana,Buwana,222.05,3.6,2,1
29.158465,76.452177,Jind,Julana,Fatehgarh,221.75,2,2,1
29.11919,76.460032,Jind,Julana,Akalgarh,228.67,1.6,2,1
29.137843,76.327194,Jind,Julana,Karela,225.78,2.8,2,1
29.580666,76.071202,Jind,Narwana,Dablain,220.19,5.2,1,1
29.504109,76,Jind,Narwana,Jajanwala,220.37,13.75,1,1
29.585293,76.110231,Jind,Narwana,Narwana,226.03,4,2,1
29.526566,75.993392,Jind,Narwana,Danoda Khurd,220.78,6.2,1,1
29.581071,76.132624,Jind,Narwana,Badowala,225.85,5.3,1,1
29.641084,76.06351,Jind,Narwana,Dharodi,217.94,6.7,1,1
29.641876,76.002787,Jind,Narwana,Phulia Kalan,219.3,10,1,1
29.616815,75.964781,Jind,Narwana,Kharadwal,214.16,4.5,2,0
29.500871,75.992328,Jind,Narwana,Sainthly,222.88,4.3,2,1
29.557446,76.04639,Jind,Narwana,Sachakhera,220.65,5.9,1,1
29.571385,76.021585,Jind,Narwana,Bhikhewala,215.88,3.4,2,1
29.600746,76.232673,Jind,Narwana,Singhwal,217.3,11.8,1,1
29.58633,76.165521,Jind,Narwana,Dhakal,217.3,11.9,1,1
29.6221,76.177582,Jind,Narwana,Hatho,225.24,9.26,1,1
29.657235,76.183565,Jind,Narwana,Bhana Brahman,227.63,8.2,1,1
29.674795,76.172392,Jind,Narwana,Gurusar,229.04,10,1,1
29.638879,75.984275,Jind,Narwana,Lohchab,217.61,9.75,1,1
29.619481,75.999872,Jind,Narwana,Amargarh,217.17,7.8,1,1
29.585915,75.980307,Jind,Narwana,Kaloda Kalan,217.6,4.8,2,1
29.527622,75.989418,Jind,Narwana,Danoda Kalan,226.09,7.1,1,1
29.299398,76.52939,Jind,Pillukhera,Gangoli,225.41,2.6,2,1
29.340943,76.516243,Jind,Pillukhera,Kalwa,228.52,6.2,1,1
29.242228,76.506031,Jind,Pillukhera,Ludana,228.52,2.48,2,1
29.274972,76.532285,Jind,Pillukhera,Morkhi,232.46,3.65,2,1
29.388342,76.537231,Jind,Pillukhera,Berikhera,229.65,11.4,1,1
29.352709,76.491282,Jind,Pillukhera,PilluKhera KOW,232.26,6.38,1,1
29.351674,76.492385,Jind,Pillukhera,PilluKhera PT,229.96,7,1,1
29.306105,76.562248,Jind,Pillukhera,Hadwa,225.65,3.3,2,1
29.255232,76.587862,Jind,Pillukhera,Siwana Mal,225,4.6,2,1
29.37461,76.493231,Jind,Pillukhera,Jamni,231.04,12.26,1,1
29.317677,76.489636,Jind,Pillukhera,Dharoli,226.43,2.95,2,1
29.233717,76.550986,Jind,Pillukhera,Bhambewa,225.03,3.72,2,1
29.38,76.55,Jind,Pillukhera,Budhakhera,230.21,9.54,1,1
29.411818,76.721995,Jind,Safidon,Anta,234.16,19.4,1,2
29.365081,76.568459,Jind,Safidon,Hoshiarpura,231.07,8.44,1,1
29.436642,76.627661,Jind,Safidon,Paju Khurd,232.69,19.8,1,1
29.364918,76.604312,Jind,Safidon,Rojhla,231.92,13.2,1,1
29.386533,76.636656,Jind,Safidon,Ratta Khera,231.72,18.62,1,1
29.407635,76.664388,Jind,Safidon,Safidon,234,19.47,1,2
29.273296,76.665212,Jind,Safidon,Anchra Kalan,240.2,3.3,2,2
29.302386,76.624103,Jind,Safidon,Anchra Khurd,239.15,8.6,1,2
29.295694,76.602896,Jind,Safidon,Bagru Kalan,236.48,6,1,2
29.451415,76.749021,Jind,Safidon,Bhuslana,235.23,19.5,1,2
29.393434,76.582729,Jind,Safidon,Jaipur,231,13.7,1,1
29.355881,76.643643,Jind,Safidon,Kurar,229.58,15.25,1,1
29.42601,76.658835,Jind,Safidon,Kheri Khemawati,233.11,21.99,0,2
29.470086,76.663708,Jind,Safidon,Malikpur,231.05,21.5,0,1
29.431961,76.568497,Jind,Safidon,Muwana,231.5,10.1,1,1
29.43444,76.692098,Jind,Safidon,Sahanpur,234.33,21.37,0,2
29.464766,76.616413,Jind,Safidon,Rodh,230.38,16.75,1,1
29.400157,76.661578,Jind,Safidon,Safidon,243,19.47,1,2
29.417754,76.122253,Jind,Uchana,Budain,224.82,17.7,1,1
29.555363,76.155541,Jind,Uchana,Dumerkha Kalan,220.48,13.28,1,1
29.404218,76.239066,Jind,Uchana,Khatkar,224.1,17,1,1
29.454583,76.082923,Jind,Uchana,Kakrod,224.85,15.4,1,1
29.478395,76.187506,Jind,Uchana,Palwan,223.5,21.8,0,1
29.439825,76.205311,Jind,Uchana,Baroda,225.08,15.5,1,1
29.51302,76.117138,Jind,Uchana,Bhagwanpura,220.35,8.35,1,1
29.429774,76.281587,Jind,Uchana,Bhosla,219.32,17.9,1,1
29.514004,76.310227,Jind,Uchana,Chhater,225.85,24.8,0,1
29.450954,76.031343,Jind,Uchana,Durjanpur,219.16,13.1,1,1
29.495588,76.219401,Jind,Uchana,Karsindhu,224.5,24.9,0,1
29.506313,76.241578,Jind,Uchana,Gainda Khera,224.89,17.65,1,1
29.503381,76.221756,Jind,Uchana,Kabarchha,215.47,15.25,1,0
29.511576,76.06803,Jind,Uchana,Mangalpur,219.05,3.1,2,1
29.459024,76.245629,Jind,Uchana,Roj Khera,224.13,12.23,1,1
29.465002,76.119353,Jind,Uchana,Uchana Khurd,226.95,15.8,1,1
29.535835,76.188418,Jind,Uchana,Tarkha,221.56,12.1,1,1
29.431864,76.326659,Jind,Uchana,Dhankheri,226.9,29.3,0,1
29.470564,76.175132,Jind,Uchana,Uchana,220.62,16.8,1,1
29.466768,76.177507,Jind,Uchana,Uchana,218.2,21.9,0,1
29.420498,76.172621,Jind,Uchana,Khaper,219.7,16.9,1,1
29.438646,76.153036,Jind,Uchana,Bhongra,219.72,18.2,1,1
29.464231,76.046058,Jind,Uchana,Nachar Khera,223.97,14.6,1,1
29.56521,76.202693,Jind,Uchana,Sudkain Kalan,216.55,14,1,1
29.493154,76.163273,Jind,Uchana,Kheri Masania,217.54,19.2,1,1
29.528349,76.155862,Jind,Uchana,Ghaso Kalan,223.08,14.85,1,1
29.573287,76.304698,Jind,Uchana,Mandi Kalan,214.24,14.9,1,0
29.569672,76.254811,Jind,Uchana,Lodhar,216.77,14.3,1,1
29.457562,76.265962,Jind,Uchana,Ghogrian,223.65,14.8,1,1
29.720221,76.136468,Jind,Ujhana,Ujhana KOW,227.99,12.3,1,1
29.714279,76.134248,Jind,Ujhana,Ujhana PT,227.99,12.3,1,1
29.666839,76.085217,Jind,Ujhana,Hamirgarh,225.75,9.3,1,1
29.671199,76.048591,Jind,Ujhana,Loan,225.51,14.65,1,1
29.692444,76.014352,Jind,Ujhana,Dhamtan Sahib,225.9,26.2,0,1
29.707816,75.970877,Jind,Ujhana,Kalwan,224.7,26.38,0,1
29.706771,76.058294,Jind,Ujhana,Kharal,222.08,15.5,1,1
29.766969,76.067469,Jind,Ujhana,Naraingarh,227.09,30.3,0,1
29.756598,76.101357,Jind,Ujhana,Pipaltha,231.55,34.45,0,1
29.798149,76.102876,Jind,Ujhana,Padarthkhera,225.67,36.4,0,1
29.812015,76.150679,Jind,Ujhana,Dindoli,231.7,48.1,0,1
29.753837,76.17828,Jind,Ujhana,Koel,230.54,25.1,0,1
29.773632,76.175149,Jind,Ujhana,Dhanori,233.44,35.9,0,2
29.755597,76.146746,Jind,Ujhana,Nepewala,228.05,24.9,0,1
29.658245,76.129496,Jind,Ujhana,Belarkha,223.5,7.55,1,1
29.694094,76.14858,Jind,Ujhana,Ambersar,225.42,7.9,1,1
29.865497,76.527054,Kaithal,Dhand,Barout,240.19,37.2,0,2
29.907222,76.530556,Kaithal,Dhand,Beg Pur,240.3,38.3,0,2
29.864722,76.635278,Kaithal,Dhand,Chandlana,245,33.9,0,2
29.876389,76.617222,Kaithal,Dhand,Dhand,244.9,35,0,2
